,Unnamed: 0,Arxiv_ID,Title,Pdf_Link,Published_Date,Github_Link,2025-09-20,2025-09-27,2025-09-30,2025-10-02
290,290,2509.21224,"What Do LLM Agents Do When Left Alone? Evidence of Spontaneous
  Meta-Cognitive Patterns",https://arxiv.org/pdf/2509.21224,2025-09-25T14:29:49Z,github link uncorrect,,,,
291,291,2509.2124,Tree Search for LLM Agent Reinforcement Learning,https://arxiv.org/pdf/2509.21240,2025-09-25T14:37:09Z,https://github.com/AMAP-ML/Tree-GRPO,,,,
292,292,2509.21241,"Explaining Fine Tuned LLMs via Counterfactuals A Knowledge Graph Driven
  Framework",https://arxiv.org/pdf/2509.21241,2025-09-25T14:37:40Z,not_found,,,,
293,293,2509.21245,"Hunyuan3D-Omni: A Unified Framework for Controllable Generation of 3D
  Assets",https://arxiv.org/pdf/2509.21245,2025-09-25T14:39:17Z,https://github.com/Tencent-Hunyuan/Hunyuan3D-Omni,,,,
294,294,2509.21247,"Learning to Look: Cognitive Attention Alignment with Vision-Language
  Models",https://arxiv.org/pdf/2509.21247,2025-09-25T14:40:48Z,https://github.com/ryanlyang/LearningToLook,,,,
295,295,2509.21249,"Decipher-MR: A Vision-Language Foundation Model for 3D MRI
  Representations",https://arxiv.org/pdf/2509.21249,2025-09-25T14:43:33Z,not_found,,,,
296,296,2509.21251,Instruction-tuned Self-Questioning Framework for Multimodal Reasoning,https://arxiv.org/pdf/2509.21251,2025-09-25T14:45:06Z,github link uncorrect,,,,
297,297,2509.21259,"Semantic Edge-Cloud Communication for Real-Time Urban Traffic
  Surveillance with ViT and LLMs over Mobile Networks",https://arxiv.org/pdf/2509.21259,2025-09-25T14:53:36Z,not_found,,,,
298,298,2509.2126,"A Causality-Aware Spatiotemporal Model for Multi-Region and
  Multi-Pollutant Air Quality Forecasting",https://arxiv.org/pdf/2509.21260,2025-09-25T14:54:23Z,https://github.com/JunxinLu001/AirPCM,,,,
299,299,2509.21265,"MedVSR: Medical Video Super-Resolution with Cross State-Space
  Propagation",https://arxiv.org/pdf/2509.21265,2025-09-25T14:56:59Z,https://github.com/CUHK-AIM-Group/MedVSR,,,,
300,300,2509.21266,"Grounding AI Explanations in Experience: A Reflective Cognitive
  Architecture for Clinical Decision Support",https://arxiv.org/pdf/2509.21266,2025-09-25T14:57:52Z,https://github.com/ssssszj/RCA,,,,
301,301,2509.21275,"Data-Centric Elastic Pipeline Parallelism for Efficient Long-Context LLM
  Training",https://arxiv.org/pdf/2509.21275,2025-09-25T15:01:25Z,not_found,,,,
302,302,2509.21278,"Does FLUX Already Know How to Perform Physically Plausible Image
  Composition?",https://arxiv.org/pdf/2509.21278,2025-09-25T15:01:49Z,github link uncorrect,,,,
303,303,2509.21282,"It's Not You, It's Clipping: A Soft Trust-Region via Probability
  Smoothing for LLM RL",https://arxiv.org/pdf/2509.21282,2025-09-25T15:03:18Z,github link uncorrect,,,,
304,304,2509.21287,"DisCoCLIP: A Distributional Compositional Tensor Network Encoder for
  Vision-Language Understanding",https://arxiv.org/pdf/2509.21287,2025-09-25T15:06:56Z,https://github.com/kinianlo/discoclip,,,,
305,305,2509.21291,VC-Agent: An Interactive Agent for Customized Video Dataset Collection,https://arxiv.org/pdf/2509.21291,2025-09-25T15:08:28Z,github link uncorrect,,,,
306,306,2509.21296,"No Prior, No Leakage: Revisiting Reconstruction Attacks in Trained
  Neural Networks",https://arxiv.org/pdf/2509.21296,2025-09-25T15:14:08Z,not_found,,,,
307,307,2509.2131,SAGE: A Realistic Benchmark for Semantic Understanding,https://arxiv.org/pdf/2509.21310,2025-09-25T15:27:15Z,https://github.com/sgoel97/neurips-2025-sage,,,,
308,308,2509.21318,SD3.5-Flash: Distribution-Guided Distillation of Generative Flows,https://arxiv.org/pdf/2509.21318,2025-09-25T16:07:38Z,github link uncorrect,,,,
309,309,2509.21319,"RLBFF: Binary Flexible Feedback to bridge between Human Feedback &
  Verifiable Rewards",https://arxiv.org/pdf/2509.21319,2025-09-25T16:19:06Z,github link uncorrect,,,,
310,310,2509.23537,"Beyond the Strongest LLM: Multi-Turn Multi-Agent Orchestration vs.
  Single LLMs on Benchmarks",https://arxiv.org/pdf/2509.23537,2025-09-28T00:15:21Z,not_found,,,,
311,311,2509.23542,"On the Shelf Life of Fine-Tuned LLM Judges: Future Proofing, Backward
  Compatibility, and Question Generalization",https://arxiv.org/pdf/2509.23542,2025-09-28T00:43:52Z,github link uncorrect,,,,
312,312,2509.23544,End-to-End Deep Learning for Predicting Metric Space-Valued Outputs,https://arxiv.org/pdf/2509.23544,2025-09-28T00:46:12Z,not_found,,,,
313,313,2509.23548,Disentanglement of Variations with Multimodal Generative Modeling,https://arxiv.org/pdf/2509.23548,2025-09-28T00:54:39Z,not_found,,,,
314,314,2509.2355,Automatic Speech Recognition for Greek Medical Dictation,https://arxiv.org/pdf/2509.23550,2025-09-28T01:15:47Z,not_found,,,,
315,315,2509.23552,"Fusing Sequence Motifs and Pan-Genomic Features: Antimicrobial
  Resistance Prediction using an Explainable Lightweight 1D CNN-XGBoost
  Ensemble",https://arxiv.org/pdf/2509.23552,2025-09-28T01:19:11Z,https://github.com/Saiful185/AMR-EnsembleNet,,,,
316,316,2509.23558,Formalization Driven LLM Prompt Jailbreaking via Reinforcement Learning,https://arxiv.org/pdf/2509.23558,2025-09-28T01:38:00Z,not_found,,,,
317,317,2509.2356,"A Hierarchical Structure-Enhanced Personalized Recommendation Model for
  Traditional Chinese Medicine Formulas Based on KG Diffusion Guidance",https://arxiv.org/pdf/2509.23560,2025-09-28T01:40:01Z,not_found,,,,
318,318,2509.23562,Pancreas Part Segmentation under Federated Learning Paradigm,https://arxiv.org/pdf/2509.23562,2025-09-28T01:42:43Z,not_found,,,,
319,319,2509.23563,"RAVEN: Resilient Aerial Navigation via Open-Set Semantic Memory and
  Behavior Adaptation",https://arxiv.org/pdf/2509.23563,2025-09-28T01:43:25Z,github link uncorrect,,,,
320,320,2509.23564,"Clean First, Align Later: Benchmarking Preference Data Cleaning for
  Reliable LLM Alignment",https://arxiv.org/pdf/2509.23564,2025-09-28T01:44:05Z,https://github.com/deeplearning-wisc/PrefCleanBench,,,,
321,321,2509.23568,"Node Classification via Simplicial Interaction with Augmented Maximal
  Clique Selection",https://arxiv.org/pdf/2509.23568,2025-09-28T01:57:01Z,https://github.com/kooeunho/HOI-aug-max,,,,
322,322,2509.23571,Benchmarking LLM-Assisted Blue Teaming via Standardized Threat Hunting,https://arxiv.org/pdf/2509.23571,2025-09-28T02:08:17Z,https://github.com/mengyuqiao/LLM-Cyberteam,,,,
323,323,2509.23573,Uncovering Vulnerabilities of LLM-Assisted Cyber Threat Intelligence,https://arxiv.org/pdf/2509.23573,2025-09-28T02:08:27Z,https://github.com/mengyuqiao/LLM-CTI,,,,
324,324,2509.23574,"Towards Efficient CoT Distillation: Self-Guided Rationale Selector for
  Better Performance with Fewer Rationales",https://arxiv.org/pdf/2509.23574,2025-09-28T02:09:07Z,https://github.com/Leon221220/MoRSD,,,,
325,325,2509.23577,"ML-Asset Management: Curation, Discovery, and Utilization",https://arxiv.org/pdf/2509.23577,2025-09-28T02:14:33Z,github link uncorrect,,,,
326,326,2509.23586,"Improving the Efficiency of LLM Agent Systems through Trajectory
  Reduction",https://arxiv.org/pdf/2509.23586,2025-09-28T02:43:41Z,github link uncorrect,,,,
327,327,2509.23589,"BridgeDrive: Diffusion Bridge Policy for Closed-Loop Trajectory Planning
  in Autonomous Driving",https://arxiv.org/pdf/2509.23589,2025-09-28T02:47:12Z,not_found,,,,
328,328,2509.23592,Toward a Holistic Approach to Continual Model Merging,https://arxiv.org/pdf/2509.23592,2025-09-28T02:51:04Z,https://github.com/VietHoang1512/CMM,,,,
329,329,2509.23595,"Timber: Training-free Instruct Model Refining with Base via Effective
  Rank",https://arxiv.org/pdf/2509.23595,2025-09-28T02:59:43Z,https://github.com/wutaiqiang/Timber,,,,
330,330,2509.23596,"Multi-Level Heterogeneous Knowledge Transfer Network on Forward
  Scattering Center Model for Limited Samples SAR ATR",https://arxiv.org/pdf/2509.23596,2025-09-28T03:04:04Z,not_found,,,,
331,331,2509.23597,"Characteristic Root Analysis and Regularization for Linear Time Series
  Forecasting",https://arxiv.org/pdf/2509.23597,2025-09-28T03:06:30Z,github link uncorrect,,,,
332,332,2509.23612,"InteractMove: Text-Controlled Human-Object Interaction Generation in 3D
  Scenes with Movable Objects",https://arxiv.org/pdf/2509.23612,2025-09-28T03:29:15Z,https://github.com/Cxhcmhhh/InteractMove,,,,
333,333,2509.23614,PSG-Agent: Personality-Aware Safety Guardrail for LLM-based Agents,https://arxiv.org/pdf/2509.23614,2025-09-28T03:31:59Z,not_found,,,,
334,334,2509.23616,"GraphIFE: Rethinking Graph Imbalance Node Classification via Invariant
  Learning",https://arxiv.org/pdf/2509.23616,2025-09-28T03:41:16Z,https://github.com/flzeng1/GraphIFE,,,,
335,335,2509.23617,"BioVessel-Net and RetinaMix: Unsupervised Retinal Vessel Segmentation
  from OCTA Images",https://arxiv.org/pdf/2509.23617,2025-09-28T03:46:20Z,https://github.com/VikiXie/SatMar8,,,,
336,336,2509.23618,"Generalizable Speech Deepfake Detection via Information Bottleneck
  Enhanced Adversarial Alignment",https://arxiv.org/pdf/2509.23618,2025-09-28T03:48:49Z,https://github.com/763021701/IB-CAAN,,,,
337,337,2509.23619,Reasoning Scaffolding: Distilling the Flow of Thought from LLMs,https://arxiv.org/pdf/2509.23619,2025-09-28T03:49:32Z,not_found,,,,
338,338,2509.23625,RIV: Recursive Introspection Mask Diffusion Vision Language Model,https://arxiv.org/pdf/2509.23625,2025-09-28T04:01:46Z,https://github.com/MM-MVR/RIV,,,,
339,339,2509.23629,How LLMs Learn to Reason: A Complex Network Perspective,https://arxiv.org/pdf/2509.23629,2025-09-28T04:10:37Z,github link uncorrect,,,,
340,340,2509.2363,Game-Oriented ASR Error Correction via RAG-Enhanced LLM,https://arxiv.org/pdf/2509.23630,2025-09-28T04:12:07Z,not_found,,,,
341,341,2509.23639,"LightFair: Towards an Efficient Alternative for Fair T2I Diffusion via
  Debiasing Pre-trained Text Encoders",https://arxiv.org/pdf/2509.23639,2025-09-28T04:46:39Z,https://github.com/boyuh/LightFair,,,,
342,342,2509.23652,"ReWatch-R1: Boosting Complex Video Reasoning in Large Vision-Language
  Models through Agentic Data Synthesis",https://arxiv.org/pdf/2509.23652,2025-09-28T05:38:16Z,not_found,,,,
343,343,2509.23655,"Focusing on What Matters: Object-Agent-centric Tokenization for Vision
  Language Action models",https://arxiv.org/pdf/2509.23655,2025-09-28T05:42:53Z,not_found,,,,
344,344,2509.23659,Aligning LLMs for Multilingual Consistency in Enterprise Applications,https://arxiv.org/pdf/2509.23659,2025-09-28T05:51:22Z,github link uncorrect,,,,
345,345,2509.23662,Pure Node Selection for Imbalanced Graph Node Classification,https://arxiv.org/pdf/2509.23662,2025-09-28T05:53:33Z,https://github.com/flzeng1/PNS,,,,
346,346,2509.23665,"Calibration Meets Reality: Making Machine Learning Predictions
  Trustworthy",https://arxiv.org/pdf/2509.23665,2025-09-28T06:04:56Z,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits.\n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_input_token_count, limit: 250000\nPlease retry in 37.065421383s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_input_token_count', 'quotaId': 'GenerateContentInputTokensPerModelPerMinute-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.5-flash'}, 'quotaValue': '250000'}]}, {'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '37s'}]}}",,,,
347,347,2509.23666,"Beyond Greedy Exits: Improved Early Exit Decisions for Risk Control and
  Reliability",https://arxiv.org/pdf/2509.23666,2025-09-28T06:05:24Z,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits.\n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_input_token_count, limit: 250000\nPlease retry in 35.298533033s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_input_token_count', 'quotaId': 'GenerateContentInputTokensPerModelPerMinute-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.5-flash'}, 'quotaValue': '250000'}]}, {'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '35s'}]}}",,,,
348,348,2509.23671,"Graph Neural Networks with Diversity-aware Neighbor Selection and
  Dynamic Multi-scale Fusion for Multivariate Time Series Forecasting",https://arxiv.org/pdf/2509.23671,2025-09-28T06:23:43Z,not_found,,,,
349,349,2509.23673,"RCI: A Score for Evaluating Global and Local Reasoning in Multimodal
  Benchmarks",https://arxiv.org/pdf/2509.23673,2025-09-28T06:26:11Z,not_found,,,,
350,350,2509.23676,"From Reasoning to Answer: Empirical, Attention-Based and Mechanistic
  Insights into Distilled DeepSeek R1 Models",https://arxiv.org/pdf/2509.23676,2025-09-28T06:32:21Z,github link uncorrect,,,,
351,351,2509.23678,Towards a Comprehensive Scaling Law of Mixture-of-Experts,https://arxiv.org/pdf/2509.23678,2025-09-28T06:35:34Z,not_found,,,,
352,352,2509.23687,"Joint Hybrid Beamforming and Artificial Noise Design for Secure
  Multi-UAV ISAC Networks",https://arxiv.org/pdf/2509.23687,2025-09-28T06:58:04Z,not_found,,,,
353,353,2509.23694,"SafeSearch: Automated Red-Teaming for the Safety of LLM-Based Search
  Agents",https://arxiv.org/pdf/2509.23694,2025-09-28T07:05:17Z,https://github.com/jianshuod/SafeSearch,,,,
354,354,2509.23695,"Estimating Time Series Foundation Model Transferability via In-Context
  Learning",https://arxiv.org/pdf/2509.23695,2025-09-28T07:07:13Z,github link uncorrect,,,,
355,355,2509.23708,"CrimEdit: Controllable Editing for Counterfactual Object Removal,
  Insertion, and Movement",https://arxiv.org/pdf/2509.23708,2025-09-28T07:41:25Z,not_found,,,,
356,356,2509.23711,"Bridging Discrete and Continuous RL: Stable Deterministic Policy
  Gradient with Martingale Characterization",https://arxiv.org/pdf/2509.23711,2025-09-28T07:53:33Z,not_found,,,,
357,357,2509.23717,Measuring Sparse Autoencoder Feature Sensitivity,https://arxiv.org/pdf/2509.23717,2025-09-28T07:58:53Z,https://github.com/nathanhu0/sae-sensitivity,,,,
358,358,2509.23722,"AdaPtis: Reducing Pipeline Bubbles with Adaptive Pipeline Parallelism on
  Heterogeneous Models",https://arxiv.org/pdf/2509.23722,2025-09-28T08:05:13Z,not_found,,,,
359,359,2509.23724,Video Panels for Long Video Understanding,https://arxiv.org/pdf/2509.23724,2025-09-28T08:05:55Z,github link uncorrect,,,,
360,360,2509.23725,"MedLA: A Logic-Driven Multi-Agent Framework for Complex Medical
  Reasoning with Large Language Models",https://arxiv.org/pdf/2509.23725,2025-09-28T08:06:39Z,github link uncorrect,,,,
361,361,2509.23727,AudioMoG: Guiding Audio Generation with Mixture-of-Guidance,https://arxiv.org/pdf/2509.23727,2025-09-28T08:12:43Z,github link uncorrect,,,,
362,362,2509.23728,"M3DLayout: A Multi-Source Dataset of 3D Indoor Layouts and Structured
  Descriptions for 3D Generation",https://arxiv.org/pdf/2509.23728,2025-09-28T08:16:08Z,https://github.com/graphic-kiliani/M3DLayout,,,,
363,363,2509.23729,"LUQ: Layerwise Ultra-Low Bit Quantization for Multimodal Large Language
  Models",https://arxiv.org/pdf/2509.23729,2025-09-28T08:20:00Z,not_found,,,,
364,364,2509.2373,EAPO: Enhancing Policy Optimization with On-Demand Expert Assistance,https://arxiv.org/pdf/2509.23730,2025-09-28T08:20:22Z,github link uncorrect,,,,
365,365,2509.23735,"Diagnosing Failure Root Causes in Platform-Orchestrated Agentic Systems:
  Dataset, Taxonomy, and Benchmark",https://arxiv.org/pdf/2509.23735,2025-09-28T08:30:03Z,github link uncorrect,,,,
366,366,2509.23736,"HieraTok: Multi-Scale Visual Tokenizer Improves Image Reconstruction and
  Generation",https://arxiv.org/pdf/2509.23736,2025-09-28T08:30:26Z,not_found,,,,
367,367,2509.23738,"GUI-Shepherd: Reliable Process Reward and Verification for Long-Sequence
  GUI Tasks",https://arxiv.org/pdf/2509.23738,2025-09-28T08:35:16Z,not_found,,,,
368,368,2509.23744,"Compose and Fuse: Revisiting the Foundational Bottlenecks in Multimodal
  Reasoning",https://arxiv.org/pdf/2509.23744,2025-09-28T08:46:11Z,github link uncorrect,,,,
369,369,2509.23745,LocoFormer: Generalist Locomotion via Long-context Adaptation,https://arxiv.org/pdf/2509.23745,2025-09-28T08:50:28Z,github link uncorrect,,,,
370,370,2509.23746,Poivre: Self-Refining Visual Pointing with Reinforcement Learning,https://arxiv.org/pdf/2509.23746,2025-09-28T08:51:47Z,https://github.com/agoyang/Poivre,,,,
371,371,2509.23751,"PVTAdpNet: Polyp Segmentation using Pyramid vision transformer with a
  novel Adapter block",https://arxiv.org/pdf/2509.23751,2025-09-28T08:55:50Z,https://github.com/ayousefinejad/PVTAdpNet.git,,,,
372,372,2509.23755,"Understanding Textual Capability Degradation in Speech LLMs via
  Parameter Importance Analysis",https://arxiv.org/pdf/2509.23755,2025-09-28T09:04:40Z,not_found,,,,
373,373,2509.23756,"SHAPoint: Task-Agnostic, Efficient, and Interpretable Point-Based Risk
  Scoring via Shapley Values",https://arxiv.org/pdf/2509.23756,2025-09-28T09:05:19Z,github link uncorrect,,,,
374,374,2509.23757,Transparent Visual Reasoning via Object-Centric Agent Collaboration,https://arxiv.org/pdf/2509.23757,2025-09-28T09:06:52Z,not_found,,,,
375,375,2509.23762,"Accuracy-Robustness Trade Off via Spiking Neural Network Gradient
  Sparsity Trail",https://arxiv.org/pdf/2509.23762,2025-09-28T09:15:33Z,https://github.com/luutn2002/grad-obf-snn,,,,
376,376,2509.23765,"Knowledge-Level Consistency Reinforcement Learning: Dual-Fact Alignment
  for Long-Form Factuality",https://arxiv.org/pdf/2509.23765,2025-09-28T09:23:06Z,github link uncorrect,,,,
377,377,2509.23767,"From Personal to Collective: On the Role of Local and Global Memory in
  LLM Personalization",https://arxiv.org/pdf/2509.23767,2025-09-28T09:32:18Z,not_found,,,,
378,378,2509.23768,"From What to Why: A Multi-Agent System for Evidence-based Chemical
  Reaction Condition Reasoning",https://arxiv.org/pdf/2509.23768,2025-09-28T09:34:35Z,not_found,,,,
379,379,2509.23773,Knowledge Homophily in Large Language Models,https://arxiv.org/pdf/2509.23773,2025-09-28T09:40:27Z,https://github.com/utkarshxsahu/kgc,,,,
380,380,2509.23778,Sequence Pathfinder for Multi-Agent Pickup and Delivery in the Warehouse,https://arxiv.org/pdf/2509.23778,2025-09-28T09:48:13Z,not_found,,,,
381,381,2509.23781,GroupCoOp: Group-robust Fine-tuning via Group Prompt Learning,https://arxiv.org/pdf/2509.23781,2025-09-28T09:54:30Z,not_found,,,,
382,382,2509.23783,"Falcon: A Cross-Modal Evaluation Dataset for Comprehensive Safety
  Perception",https://arxiv.org/pdf/2509.23783,2025-09-28T10:00:37Z,not_found,,,,
383,383,2509.23787,"From Unstable to Playable: Stabilizing Angry Birds Levels via Object
  Segmentation",https://arxiv.org/pdf/2509.23787,2025-09-28T10:15:19Z,github link uncorrect,,,,
384,384,2509.23796,"From Frustration to Fun: An Adaptive Problem-Solving Puzzle Game Powered
  by Genetic Algorithm",https://arxiv.org/pdf/2509.23796,2025-09-28T10:40:14Z,not_found,,,,
385,385,2509.23799,"Enhancing LLM Steering through Sparse Autoencoder-Based Vector
  Refinement",https://arxiv.org/pdf/2509.23799,2025-09-28T10:49:22Z,github link uncorrect,,,,
386,386,2509.23803,"FedAgentBench: Towards Automating Real-world Federated Medical Image
  Analysis with Server-Client LLM Agents",https://arxiv.org/pdf/2509.23803,2025-09-28T11:06:07Z,not_found,,,,
387,387,2509.23809,Tequila: Trapping-free Ternary Quantization for Large Language Models,https://arxiv.org/pdf/2509.23809,2025-09-28T11:17:40Z,https://github.com/Tencent/AngelSlim,,,,
388,388,2509.23811,"AnveshanaAI: A Multimodal Platform for Adaptive AI/ML Education through
  Automated Question Generation and Interactive Assessment",https://arxiv.org/pdf/2509.23811,2025-09-28T11:24:22Z,github link uncorrect,,,,
389,389,2509.23812,"Navigating the Labyrinth: Path-Sensitive Unit Test Generation with Large
  Language Models",https://arxiv.org/pdf/2509.23812,2025-09-28T11:29:57Z,https://github.com/Dianshu-Liao/JUnitGenie,,,,
390,390,2509.23813,"IndexNet: Timestamp and Variable-Aware Modeling for Time Series
  Forecasting",https://arxiv.org/pdf/2509.23813,2025-09-28T11:30:17Z,not_found,,,,
391,391,2509.23815,"A Multi-Camera Vision-Based Approach for Fine-Grained Assembly Quality
  Control",https://arxiv.org/pdf/2509.23815,2025-09-28T11:37:48Z,not_found,,,,
392,392,2509.23822,Space Group Conditional Flow Matching,https://arxiv.org/pdf/2509.23822,2025-09-28T11:51:29Z,not_found,,,,
393,393,2509.23835,"HFuzzer: Testing Large Language Models for Package Hallucinations via
  Phrase-based Fuzzing",https://arxiv.org/pdf/2509.23835,2025-09-28T12:16:43Z,github link uncorrect,,,,
394,394,2509.23836,"Mix-Ecom: Towards Mixed-Type E-Commerce Dialogues with Complex Domain
  Rules",https://arxiv.org/pdf/2509.23836,2025-09-28T12:19:27Z,github link uncorrect,,,,
395,395,2509.23846,Adversarial Diffusion for Robust Reinforcement Learning,https://arxiv.org/pdf/2509.23846,2025-09-28T12:34:35Z,not_found,,,,
396,396,2509.2386,GSID: Generative Semantic Indexing for E-Commerce Product Understanding,https://arxiv.org/pdf/2509.23860,2025-09-28T12:58:05Z,not_found,,,,
397,397,2509.23864,AgentGuard: Runtime Verification of AI Agents,https://arxiv.org/pdf/2509.23864,2025-09-28T13:08:50Z,not_found,,,,
398,398,2509.23866,"Efficient Multi-turn RL for GUI Agents via Decoupled Training and
  Adaptive Data Curation",https://arxiv.org/pdf/2509.23866,2025-09-28T13:19:20Z,github link uncorrect,,,,
399,399,2509.2387,Rethinking Reward Miscalibration of GRPO in Agentic RL,https://arxiv.org/pdf/2509.23870,2025-09-28T13:24:38Z,not_found,,,,
400,400,2509.23871,"Taught Well Learned Ill: Towards Distillation-conditional Backdoor
  Attack",https://arxiv.org/pdf/2509.23871,2025-09-28T13:24:46Z,https://github.com/WhitolfChen/SCAR,,,,
401,401,2509.23874,"Multi-Value-Product Retrieval-Augmented Generation for Industrial
  Product Attribute Value Identification",https://arxiv.org/pdf/2509.23874,2025-09-28T13:29:20Z,not_found,,,,
402,402,2509.23876,"Not All Tokens are Guided Equal: Improving Guidance in Visual
  Autoregressive Models",https://arxiv.org/pdf/2509.23876,2025-09-28T13:33:49Z,not_found,,,,
403,403,2509.23878,"Disentangling Score Content and Performance Style for Joint Piano
  Rendering and Transcription",https://arxiv.org/pdf/2509.23878,2025-09-28T13:36:33Z,github link uncorrect,,,,
404,404,2509.23879,"PCRI: Measuring Context Robustness in Multimodal Models for Enterprise
  Applications",https://arxiv.org/pdf/2509.23879,2025-09-28T13:39:57Z,not_found,,,,
405,405,2509.23882,"Quant Fever, Reasoning Blackholes, Schrodinger's Compliance, and More:
  Probing GPT-OSS-20B",https://arxiv.org/pdf/2509.23882,2025-09-28T13:44:37Z,github link uncorrect,,,,
406,406,2509.23885,"Tunable-Generalization Diffusion Powered by Self-Supervised Contextual
  Sub-Data for Low-Dose CT Reconstruction",https://arxiv.org/pdf/2509.23885,2025-09-28T13:50:29Z,https://github.com/yqx7150/SuperDiff,,,,
407,407,2509.23886,"Towards Understanding Subliminal Learning: When and How Hidden Biases
  Transfer",https://arxiv.org/pdf/2509.23886,2025-09-28T13:51:22Z,github link uncorrect,,,,
408,408,2509.23887,"Gradient Flow Convergence Guarantee for General Neural Network
  Architectures",https://arxiv.org/pdf/2509.23887,2025-09-28T13:52:13Z,not_found,,,,
409,409,2509.23893,"Dynamic Orthogonal Continual Fine-tuning for Mitigating Catastrophic
  Forgettings",https://arxiv.org/pdf/2509.23893,2025-09-28T13:55:05Z,https://github.com/meloxxxxxx/DOC,,,,
410,410,2509.23895,"Preserving Cross-Modal Stability for Visual Unlearning in Multimodal
  Scenarios",https://arxiv.org/pdf/2509.23895,2025-09-28T14:03:37Z,not_found,,,,
411,411,2509.23901,"Interpreting deep learning-based stellar mass estimation via causal
  analysis and mutual information decomposition",https://arxiv.org/pdf/2509.23901,2025-09-28T14:17:25Z,https://github.com/QiufanLin/InterpretSM,,,,
412,412,2509.23906,"EWC-Guided Diffusion Replay for Exemplar-Free Continual Learning in
  Medical Imaging",https://arxiv.org/pdf/2509.23906,2025-09-28T14:23:46Z,github link uncorrect,,,,
413,413,2509.23912,"From Neural Networks to Logical Theories: The Correspondence between
  Fibring Modal Logics and Fibring Neural Networks",https://arxiv.org/pdf/2509.23912,2025-09-28T14:32:42Z,not_found,,,,
414,414,2509.23913,"Continual Learning to Generalize Forwarding Strategies for Diverse
  Mobile Wireless Networks",https://arxiv.org/pdf/2509.23913,2025-09-28T14:37:15Z,github link uncorrect,,,,
415,415,2509.23923,Graph Mixing Additive Networks,https://arxiv.org/pdf/2509.23923,2025-09-28T14:58:58Z,not_found,,,,
416,416,2509.23924,"Taming Masked Diffusion Language Models via Consistency Trajectory
  Reinforcement Learning with Fewer Decoding Step",https://arxiv.org/pdf/2509.23924,2025-09-28T15:01:15Z,https://github.com/yjyddq/EOSER-ASS-RL,,,,
417,417,2509.23928,"HiViS: Hiding Visual Tokens from the Drafter for Speculative Decoding in
  Vision-Language Models",https://arxiv.org/pdf/2509.23928,2025-09-28T15:05:21Z,not_found,,,,
418,418,2509.23937,Diffusion Models are Kelly Gamblers,https://arxiv.org/pdf/2509.23937,2025-09-28T15:27:25Z,github link uncorrect,,,,
419,419,2509.23938,"Easy Turn: Integrating Acoustic and Linguistic Modalities for Robust
  Turn-Taking in Full-Duplex Spoken Dialogue Systems",https://arxiv.org/pdf/2509.23938,2025-09-28T15:29:44Z,https://github.com/ASLP-lab/Easy-Turn,,,,
420,420,2509.23946,"Explore-Execute Chain: Towards an Efficient Structured Reasoning
  Paradigm",https://arxiv.org/pdf/2509.23946,2025-09-28T15:48:40Z,https://github.com/yks23/Explore-Execute-Chain,,,,
421,421,2509.23957,"Vision-Grounded Machine Interpreting: Improving the Translation Process
  through Visual Cues",https://arxiv.org/pdf/2509.23957,2025-09-28T16:25:33Z,not_found,,,,
422,422,2509.2396,"MAD-PINN: A Decentralized Physics-Informed Machine Learning Framework
  for Safe and Optimal Multi-Agent Control",https://arxiv.org/pdf/2509.23960,2025-09-28T16:31:22Z,github link uncorrect,,,,
423,423,2509.23962,"Conditional Advantage Estimation for Reinforcement Learning in Large
  Reasoning Models",https://arxiv.org/pdf/2509.23962,2025-09-28T16:33:07Z,github link uncorrect,,,,
424,424,2509.23981,"Automatic selection of primary studies in systematic reviews with
  evolutionary rule-based classification",https://arxiv.org/pdf/2509.23981,2025-09-28T17:13:20Z,github link uncorrect,,,,
